"~id",~label,~from,~to
User55FollowsUser68,Follows,55,68
User66FollowsUser44,Follows,66,44
User145FollowsUser86,Follows,145,86
User28FollowsUser56,Follows,28,56
User30FollowsUser117,Follows,30,117
User132FollowsUser83,Follows,132,83
User106FollowsUser60,Follows,106,60
User116FollowsUser149,Follows,116,149
User53FollowsUser54,Follows,53,54
User90FollowsUser9,Follows,90,9
User50FollowsUser46,Follows,50,46
User44FollowsUser72,Follows,44,72
User137FollowsUser124,Follows,137,124
User139FollowsUser24,Follows,139,24
User17FollowsUser98,Follows,17,98
User133FollowsUser78,Follows,133,78
User32FollowsUser42,Follows,32,42
User47FollowsUser84,Follows,47,84
User14FollowsUser50,Follows,14,50
User98FollowsUser104,Follows,98,104
User143FollowsUser44,Follows,143,44
User141FollowsUser86,Follows,141,86
User6FollowsUser11,Follows,6,11
User138FollowsUser92,Follows,138,92
User96FollowsUser75,Follows,96,75
User21FollowsUser40,Follows,21,40
User20FollowsUser23,Follows,20,23
User52FollowsUser115,Follows,52,115
User41FollowsUser86,Follows,41,86
User112FollowsUser108,Follows,112,108
User37FollowsUser87,Follows,37,87
User149FollowsUser112,Follows,149,112
User67FollowsUser104,Follows,67,104
User10FollowsUser77,Follows,10,77
User139FollowsUser76,Follows,139,76
User146FollowsUser81,Follows,146,81
User120FollowsUser139,Follows,120,139
User2FollowsUser70,Follows,2,70
User100FollowsUser115,Follows,100,115
User149FollowsUser97,Follows,149,97
User125FollowsUser141,Follows,125,141
User134FollowsUser107,Follows,134,107
User73FollowsUser135,Follows,73,135
User28FollowsUser108,Follows,28,108
User112FollowsUser35,Follows,112,35
User59FollowsUser91,Follows,59,91
User132FollowsUser126,Follows,132,126
User38FollowsUser11,Follows,38,11
User70FollowsUser23,Follows,70,23
User43FollowsUser52,Follows,43,52
User64FollowsUser128,Follows,64,128
User37FollowsUser33,Follows,37,33
User53FollowsUser125,Follows,53,125
User129FollowsUser86,Follows,129,86
User96FollowsUser30,Follows,96,30
User48FollowsUser51,Follows,48,51
User101FollowsUser7,Follows,101,7
User73FollowsUser6,Follows,73,6
User149FollowsUser120,Follows,149,120
User29FollowsUser136,Follows,29,136
User122FollowsUser39,Follows,122,39
User121FollowsUser106,Follows,121,106
User147FollowsUser33,Follows,147,33
User119FollowsUser132,Follows,119,132
User40FollowsUser85,Follows,40,85
User143FollowsUser105,Follows,143,105
User122FollowsUser54,Follows,122,54
User45FollowsUser57,Follows,45,57
User97FollowsUser35,Follows,97,35
User96FollowsUser20,Follows,96,20
User20FollowsUser52,Follows,20,52
User42FollowsUser55,Follows,42,55
User40FollowsUser96,Follows,40,96
User110FollowsUser107,Follows,110,107
User117FollowsUser146,Follows,117,146
User144FollowsUser64,Follows,144,64
User5FollowsUser58,Follows,5,58
User72FollowsUser75,Follows,72,75
User116FollowsUser139,Follows,116,139
User113FollowsUser43,Follows,113,43
User137FollowsUser36,Follows,137,36
User99FollowsUser30,Follows,99,30
User110FollowsUser39,Follows,110,39
User66FollowsUser63,Follows,66,63
User55FollowsUser97,Follows,55,97
User40FollowsUser80,Follows,40,80
User6FollowsUser141,Follows,6,141
User106FollowsUser63,Follows,106,63
User67FollowsUser37,Follows,67,37
User72FollowsUser76,Follows,72,76
User30FollowsUser22,Follows,30,22
User111FollowsUser135,Follows,111,135
User88FollowsUser66,Follows,88,66
User18FollowsUser86,Follows,18,86
User114FollowsUser119,Follows,114,119
User22FollowsUser70,Follows,22,70
User88FollowsUser61,Follows,88,61
User43FollowsUser148,Follows,43,148
User76FollowsUser108,Follows,76,108
User53FollowsUser118,Follows,53,118
User149FollowsUser145,Follows,149,145
User20FollowsUser110,Follows,20,110
User84FollowsUser80,Follows,84,80
User81FollowsUser39,Follows,81,39
User42FollowsUser94,Follows,42,94
User55FollowsUser108,Follows,55,108
User148FollowsUser137,Follows,148,137
User19FollowsUser72,Follows,19,72
User13FollowsUser49,Follows,13,49
User4FollowsUser45,Follows,4,45
User21FollowsUser7,Follows,21,7
User27FollowsUser18,Follows,27,18
User118FollowsUser102,Follows,118,102
User71FollowsUser82,Follows,71,82
User109FollowsUser118,Follows,109,118
User31FollowsUser26,Follows,31,26
User133FollowsUser41,Follows,133,41
User63FollowsUser97,Follows,63,97
User96FollowsUser108,Follows,96,108
User112FollowsUser41,Follows,112,41
User43FollowsUser18,Follows,43,18
User54FollowsUser34,Follows,54,34
User67FollowsUser17,Follows,67,17
User97FollowsUser92,Follows,97,92
User83FollowsUser93,Follows,83,93
User24FollowsUser19,Follows,24,19
User94FollowsUser102,Follows,94,102
User66FollowsUser60,Follows,66,60
User115FollowsUser60,Follows,115,60
User32FollowsUser51,Follows,32,51
User120FollowsUser96,Follows,120,96
User25FollowsUser77,Follows,25,77
User8FollowsUser73,Follows,8,73
User37FollowsUser149,Follows,37,149
User138FollowsUser61,Follows,138,61
User88FollowsUser20,Follows,88,20
User126FollowsUser144,Follows,126,144
User136FollowsUser93,Follows,136,93
User122FollowsUser78,Follows,122,78
User37FollowsUser108,Follows,37,108
User3FollowsUser77,Follows,3,77
User91FollowsUser25,Follows,91,25
User120FollowsUser75,Follows,120,75
User76FollowsUser100,Follows,76,100
User2FollowsUser126,Follows,2,126
User123FollowsUser74,Follows,123,74
User1FollowsUser76,Follows,1,76
User104FollowsUser24,Follows,104,24
User6FollowsUser58,Follows,6,58
User99FollowsUser73,Follows,99,73
User6FollowsUser36,Follows,6,36
User16FollowsUser35,Follows,16,35
User107FollowsUser54,Follows,107,54
User35FollowsUser14,Follows,35,14
User21FollowsUser27,Follows,21,27
User135FollowsUser117,Follows,135,117
User8FollowsUser77,Follows,8,77
User42FollowsUser29,Follows,42,29
User9FollowsUser44,Follows,9,44
User136FollowsUser16,Follows,136,16
User81FollowsUser12,Follows,81,12
User75FollowsUser12,Follows,75,12
User95FollowsUser45,Follows,95,45
User33FollowsUser16,Follows,33,16
User98FollowsUser53,Follows,98,53
User126FollowsUser143,Follows,126,143
User136FollowsUser12,Follows,136,12
User78FollowsUser94,Follows,78,94
User8FollowsUser148,Follows,8,148
User86FollowsUser132,Follows,86,132
User114FollowsUser66,Follows,114,66
User30FollowsUser124,Follows,30,124
User78FollowsUser138,Follows,78,138
User68FollowsUser16,Follows,68,16
User101FollowsUser131,Follows,101,131
User110FollowsUser13,Follows,110,13
User94FollowsUser121,Follows,94,121
User126FollowsUser64,Follows,126,64
User144FollowsUser103,Follows,144,103
User146FollowsUser71,Follows,146,71
User9FollowsUser77,Follows,9,77
User66FollowsUser109,Follows,66,109
User134FollowsUser31,Follows,134,31
User29FollowsUser94,Follows,29,94
User133FollowsUser79,Follows,133,79
User124FollowsUser83,Follows,124,83
User88FollowsUser46,Follows,88,46
User3FollowsUser98,Follows,3,98
User86FollowsUser73,Follows,86,73
User79FollowsUser62,Follows,79,62
User76FollowsUser67,Follows,76,67
User132FollowsUser119,Follows,132,119
User24FollowsUser99,Follows,24,99
User102FollowsUser119,Follows,102,119
User64FollowsUser72,Follows,64,72
User12FollowsUser3,Follows,12,3
User26FollowsUser58,Follows,26,58
User70FollowsUser90,Follows,70,90
User56FollowsUser109,Follows,56,109
User29FollowsUser46,Follows,29,46
User89FollowsUser31,Follows,89,31
User123FollowsUser139,Follows,123,139
User18FollowsUser100,Follows,18,100
User114FollowsUser89,Follows,114,89
User114FollowsUser50,Follows,114,50
User82FollowsUser106,Follows,82,106
User40FollowsUser109,Follows,40,109
User116FollowsUser89,Follows,116,89
User39FollowsUser92,Follows,39,92
User29FollowsUser118,Follows,29,118
User60FollowsUser91,Follows,60,91
User131FollowsUser118,Follows,131,118
User69FollowsUser23,Follows,69,23
User57FollowsUser93,Follows,57,93
User82FollowsUser124,Follows,82,124
User66FollowsUser43,Follows,66,43
User11FollowsUser17,Follows,11,17
User22FollowsUser139,Follows,22,139
User50FollowsUser104,Follows,50,104
User111FollowsUser139,Follows,111,139
User114FollowsUser1,Follows,114,1
User113FollowsUser116,Follows,113,116
User87FollowsUser112,Follows,87,112
User71FollowsUser112,Follows,71,112
User25FollowsUser149,Follows,25,149
User64FollowsUser71,Follows,64,71
User124FollowsUser142,Follows,124,142
User5FollowsUser103,Follows,5,103
User131FollowsUser72,Follows,131,72
User49FollowsUser131,Follows,49,131
User111FollowsUser60,Follows,111,60
User140FollowsUser73,Follows,140,73
User28FollowsUser45,Follows,28,45
User22FollowsUser38,Follows,22,38
User65FollowsUser13,Follows,65,13
User49FollowsUser13,Follows,49,13
User27FollowsUser122,Follows,27,122
User149FollowsUser51,Follows,149,51
User14FollowsUser135,Follows,14,135
User43FollowsUser51,Follows,43,51
User97FollowsUser51,Follows,97,51
User43FollowsUser134,Follows,43,134
User129FollowsUser131,Follows,129,131
User60FollowsUser30,Follows,60,30
User10FollowsUser8,Follows,10,8
User68FollowsUser149,Follows,68,149
User29FollowsUser131,Follows,29,131
User31FollowsUser106,Follows,31,106
User80FollowsUser74,Follows,80,74
User22FollowsUser106,Follows,22,106
User80FollowsUser56,Follows,80,56
User12FollowsUser119,Follows,12,119
User91FollowsUser12,Follows,91,12
User128FollowsUser13,Follows,128,13
User104FollowsUser142,Follows,104,142
User55FollowsUser144,Follows,55,144
User72FollowsUser126,Follows,72,126
User96FollowsUser85,Follows,96,85
User103FollowsUser46,Follows,103,46
User132FollowsUser9,Follows,132,9
User40FollowsUser81,Follows,40,81
User145FollowsUser143,Follows,145,143
User115FollowsUser14,Follows,115,14
User148FollowsUser8,Follows,148,8
User128FollowsUser4,Follows,128,4
User136FollowsUser59,Follows,136,59
User12FollowsUser106,Follows,12,106
User125FollowsUser59,Follows,125,59
User119FollowsUser91,Follows,119,91
User62FollowsUser16,Follows,62,16
User103FollowsUser55,Follows,103,55
User73FollowsUser83,Follows,73,83
User95FollowsUser140,Follows,95,140
User23FollowsUser79,Follows,23,79
User52FollowsUser87,Follows,52,87
User96FollowsUser84,Follows,96,84
User81FollowsUser104,Follows,81,104
User111FollowsUser136,Follows,111,136
User148FollowsUser88,Follows,148,88
User115FollowsUser111,Follows,115,111
User31FollowsUser17,Follows,31,17
User46FollowsUser67,Follows,46,67
User8FollowsUser41,Follows,8,41
User50FollowsUser49,Follows,50,49
User92FollowsUser31,Follows,92,31
User135FollowsUser100,Follows,135,100
User7FollowsUser78,Follows,7,78
User87FollowsUser15,Follows,87,15
User65FollowsUser109,Follows,65,109
User139FollowsUser97,Follows,139,97
User87FollowsUser72,Follows,87,72
User9FollowsUser72,Follows,9,72
User106FollowsUser15,Follows,106,15
User87FollowsUser113,Follows,87,113
User65FollowsUser126,Follows,65,126
User26FollowsUser122,Follows,26,122
User144FollowsUser114,Follows,144,114
User147FollowsUser94,Follows,147,94
User131FollowsUser43,Follows,131,43
User79FollowsUser84,Follows,79,84
User95FollowsUser126,Follows,95,126
User149FollowsUser36,Follows,149,36
User139FollowsUser145,Follows,139,145
User41FollowsUser73,Follows,41,73
User37FollowsUser144,Follows,37,144
User140FollowsUser84,Follows,140,84
User87FollowsUser90,Follows,87,90
User42FollowsUser113,Follows,42,113
User41FollowsUser119,Follows,41,119
User104FollowsUser138,Follows,104,138
User97FollowsUser134,Follows,97,134
User2FollowsUser113,Follows,2,113
User29FollowsUser120,Follows,29,120
User34FollowsUser63,Follows,34,63
User106FollowsUser79,Follows,106,79
User21FollowsUser121,Follows,21,121
User142FollowsUser46,Follows,142,46
User114FollowsUser9,Follows,114,9
User132FollowsUser78,Follows,132,78
User32FollowsUser31,Follows,32,31
User102FollowsUser95,Follows,102,95
User44FollowsUser107,Follows,44,107
User71FollowsUser72,Follows,71,72
User139FollowsUser28,Follows,139,28
User94FollowsUser20,Follows,94,20
User138FollowsUser148,Follows,138,148
User39FollowsUser10,Follows,39,10
User119FollowsUser97,Follows,119,97
User90FollowsUser10,Follows,90,10
User27FollowsUser123,Follows,27,123
User42FollowsUser144,Follows,42,144
User101FollowsUser19,Follows,101,19
User132FollowsUser81,Follows,132,81
User78FollowsUser48,Follows,78,48
User69FollowsUser105,Follows,69,105
User45FollowsUser124,Follows,45,124
User60FollowsUser10,Follows,60,10
User101FollowsUser14,Follows,101,14
User40FollowsUser57,Follows,40,57
User66FollowsUser76,Follows,66,76
User142FollowsUser27,Follows,142,27
User85FollowsUser65,Follows,85,65
User119FollowsUser36,Follows,119,36
User115FollowsUser15,Follows,115,15
User20FollowsUser42,Follows,20,42
User109FollowsUser38,Follows,109,38
User22FollowsUser36,Follows,22,36
User123FollowsUser112,Follows,123,112
User127FollowsUser132,Follows,127,132
User83FollowsUser20,Follows,83,20
User24FollowsUser81,Follows,24,81
User40FollowsUser95,Follows,40,95
User46FollowsUser117,Follows,46,117
User129FollowsUser66,Follows,129,66
User89FollowsUser118,Follows,89,118
User107FollowsUser84,Follows,107,84
User137FollowsUser8,Follows,137,8
User88FollowsUser19,Follows,88,19
User93FollowsUser65,Follows,93,65
User96FollowsUser13,Follows,96,13
User134FollowsUser121,Follows,134,121
User89FollowsUser42,Follows,89,42
User14FollowsUser77,Follows,14,77
User142FollowsUser140,Follows,142,140
User59FollowsUser54,Follows,59,54
User67FollowsUser99,Follows,67,99
User104FollowsUser132,Follows,104,132
User116FollowsUser55,Follows,116,55
User77FollowsUser2,Follows,77,2
User34FollowsUser22,Follows,34,22
User109FollowsUser102,Follows,109,102
User7FollowsUser123,Follows,7,123
User20FollowsUser124,Follows,20,124
User108FollowsUser9,Follows,108,9
User146FollowsUser148,Follows,146,148
User66FollowsUser41,Follows,66,41
User135FollowsUser34,Follows,135,34
User139FollowsUser138,Follows,139,138
User108FollowsUser63,Follows,108,63
User4FollowsUser103,Follows,4,103
User30FollowsUser108,Follows,30,108
User110FollowsUser25,Follows,110,25
User148FollowsUser101,Follows,148,101
User50FollowsUser53,Follows,50,53
User122FollowsUser95,Follows,122,95
User85FollowsUser141,Follows,85,141
User123FollowsUser47,Follows,123,47
User141FollowsUser57,Follows,141,57
User89FollowsUser145,Follows,89,145
User9FollowsUser24,Follows,9,24
User16FollowsUser64,Follows,16,64
User3FollowsUser57,Follows,3,57
User145FollowsUser27,Follows,145,27
User90FollowsUser123,Follows,90,123
User50FollowsUser106,Follows,50,106
User73FollowsUser2,Follows,73,2
User83FollowsUser145,Follows,83,145
User58FollowsUser49,Follows,58,49
User107FollowsUser42,Follows,107,42
User27FollowsUser105,Follows,27,105
User141FollowsUser11,Follows,141,11
User7FollowsUser35,Follows,7,35
User112FollowsUser10,Follows,112,10
User92FollowsUser149,Follows,92,149
User149FollowsUser18,Follows,149,18
User68FollowsUser34,Follows,68,34
User20FollowsUser80,Follows,20,80
User75FollowsUser52,Follows,75,52
User14FollowsUser120,Follows,14,120
User28FollowsUser135,Follows,28,135
User78FollowsUser77,Follows,78,77
User3FollowsUser122,Follows,3,122
User22FollowsUser29,Follows,22,29
User35FollowsUser97,Follows,35,97
User131FollowsUser50,Follows,131,50
User65FollowsUser62,Follows,65,62
User29FollowsUser135,Follows,29,135
User67FollowsUser11,Follows,67,11
User14FollowsUser147,Follows,14,147
User3FollowsUser26,Follows,3,26
User9FollowsUser144,Follows,9,144
User72FollowsUser44,Follows,72,44
User47FollowsUser62,Follows,47,62
User88FollowsUser83,Follows,88,83
User109FollowsUser143,Follows,109,143
User133FollowsUser147,Follows,133,147
User75FollowsUser5,Follows,75,5
User83FollowsUser46,Follows,83,46
User20FollowsUser46,Follows,20,46
User55FollowsUser7,Follows,55,7
User122FollowsUser12,Follows,122,12
User17FollowsUser134,Follows,17,134
User57FollowsUser149,Follows,57,149
User138FollowsUser13,Follows,138,13
User16FollowsUser60,Follows,16,60
User35FollowsUser90,Follows,35,90
User41FollowsUser4,Follows,41,4
User108FollowsUser70,Follows,108,70
User82FollowsUser39,Follows,82,39
User113FollowsUser72,Follows,113,72
User95FollowsUser21,Follows,95,21
User102FollowsUser5,Follows,102,5
User59FollowsUser108,Follows,59,108
User130FollowsUser65,Follows,130,65
User146FollowsUser32,Follows,146,32
User42FollowsUser67,Follows,42,67
User60FollowsUser40,Follows,60,40
User65FollowsUser41,Follows,65,41
User44FollowsUser142,Follows,44,142
User109FollowsUser101,Follows,109,101
User28FollowsUser102,Follows,28,102
User56FollowsUser58,Follows,56,58
User126FollowsUser6,Follows,126,6
User55FollowsUser121,Follows,55,121
User60FollowsUser69,Follows,60,69
User55FollowsUser136,Follows,55,136
User47FollowsUser112,Follows,47,112
User40FollowsUser118,Follows,40,118
User62FollowsUser4,Follows,62,4
User101FollowsUser28,Follows,101,28
User121FollowsUser3,Follows,121,3
User125FollowsUser19,Follows,125,19
User28FollowsUser60,Follows,28,60
User47FollowsUser131,Follows,47,131
User132FollowsUser58,Follows,132,58
User141FollowsUser109,Follows,141,109
User109FollowsUser136,Follows,109,136
User9FollowsUser128,Follows,9,128
User50FollowsUser32,Follows,50,32
User27FollowsUser23,Follows,27,23
User79FollowsUser71,Follows,79,71
User91FollowsUser137,Follows,91,137
User61FollowsUser116,Follows,61,116
User126FollowsUser22,Follows,126,22
User69FollowsUser99,Follows,69,99
User3FollowsUser17,Follows,3,17
User124FollowsUser88,Follows,124,88
User107FollowsUser73,Follows,107,73
User47FollowsUser58,Follows,47,58
User95FollowsUser10,Follows,95,10
User5FollowsUser77,Follows,5,77
User99FollowsUser139,Follows,99,139
User21FollowsUser34,Follows,21,34
User10FollowsUser72,Follows,10,72
User110FollowsUser4,Follows,110,4
User3FollowsUser28,Follows,3,28
User67FollowsUser16,Follows,67,16
User113FollowsUser56,Follows,113,56
User23FollowsUser6,Follows,23,6
User81FollowsUser32,Follows,81,32
User114FollowsUser48,Follows,114,48
User26FollowsUser64,Follows,26,64
User59FollowsUser96,Follows,59,96
User78FollowsUser4,Follows,78,4
User62FollowsUser132,Follows,62,132
User60FollowsUser112,Follows,60,112
User78FollowsUser137,Follows,78,137
User90FollowsUser66,Follows,90,66
User124FollowsUser41,Follows,124,41
User49FollowsUser127,Follows,49,127
User89FollowsUser148,Follows,89,148
User148FollowsUser78,Follows,148,78
User106FollowsUser83,Follows,106,83
User13FollowsUser107,Follows,13,107
User9FollowsUser116,Follows,9,116
User43FollowsUser120,Follows,43,120
User89FollowsUser98,Follows,89,98
